ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะนำไปใช้ประโยชน์
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,3.0
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,12.73
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.27
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,5.95
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.07
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.3
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,1.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,8.57
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.21
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.0
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,มีนาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1.97
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.09
2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2567,มีนาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.3
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,21.27
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.22
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.0
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,เมษายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,เมษายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,เมษายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1.78
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.09
2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2567,เมษายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.3
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,12.86
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.22
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,พฤษภาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,พฤษภาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,พฤษภาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,14.38
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.03
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2567,พฤษภาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.3
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,12.86
2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.3
2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,มิถุนายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,มิถุนายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,มิถุนายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,16.42
2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.07
2567,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2567,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.3
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,28.8
2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.07
2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,กรกฎาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,14.5
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.06
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2567,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.3
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,12.86
2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.26
2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2567,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2567,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2567,สิงหาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,13.72
2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.09
2567,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2567,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0
2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
